O'er whom thy fingers walk with gentle gait,	s	Are but the shattered glass 	b
Making dead wood more blest than living lips.	s	Can still the spirit's storm ; 	b
Since saucy jacks so happy are in this,	s	While thou canst speak with such a tone ! 	b
Give them thy fingers, me thy lips to kiss.	s	But how can I live lonely here? 	b
At random from the truth vainly express'd;	s	From turret, tower and wall. 	b
Is lust in action; and till action, lust	s	And prone to every sin ; 	b
Is perjured, murderous, bloody, full of blame,	s	And in the haze of glorious light 	b
Savage, extreme, rude, cruel, not to trust,	s	I have sat lonely all the day, 	b
Enjoy'd no sooner but despised straight,	s	In the pure light of childhood's morn, 	b
Past reason hunted, and no sooner had	s	Where blackbird and the throstle dwell ; 	b
Past reason hated, as a swallow'd bait	s	Save that deep gong which tolled my 	b
On purpose laid to make the taker mad;	s	A thousand strains of Music swell. 	b
Mad in pursuit and in possession so;	s	For God alone doth know how blessed 	b
Had, having, and in quest to have, extreme;	s	And every listener swears it true ; 	b
A bliss in proof, and proved, a very woe;	s	And tell me, why such blessed sleep 	b
Before, a joy proposed; behind, a dream.	s	Unlike the bloom I like to see. 	b
All this the world well knows; yet none knows well	s	So full of soul, so deeply sweet ; 	b
To shun the heaven that leads men to this hell.	s	The grave must close those limbs around, 	b
The uncertain sickly appetite to please.	s	The moonbeam and the storm, 	b
Coral is far more red than her lips' red;	s	While the wind is whispering only, 	b
If snow be white, why then her breasts are dun;	s	Cheeks are pale and eyes are dim. 	b
For men diseased; but I, my mistress' thrall,	s	How can I break these iron chains, 	b
I have seen roses damask'd, red and white,	s	Are the hours to come, the joyless hours, 	b
But no such roses see I in her cheeks;	s	With beams of such impartial blaze, 	b
And in some perfumes is there more delight	s	It chained the snow-swollen streams no more. 	b
Than in the breath that from my mistress reeks.	s	And they will reach it soon. 	b
I love to hear her speak, yet well I know	s	And then a sudden flash of flame, 	b
I grant I never saw a goddess go;	s	And leave my human feelings 	b
My mistress, when she walks, treads on the ground:	s	Into my heart and anxious eye, 	b
And yet, by heaven, I think my love as rare	s	Then his eyes began to weary, 	b
As any she belied with false compare.	s	Amid the howling storm of war? 	b
In act thy bed-vow broke and new faith torn,	s	care and tears and pain. 	b
As those whose beauties proudly make them cruel;	s	But coldly breaks November's day ; 	b
For well thou know'st to my dear doting heart	s	But hate eternally. 1 	b
Thou art the fairest and most precious jewel.	s	Eldenna's waves are rolling red, 	b
The little Love-god lying once asleep	s	Shade of history, I condemn 	b
Thy face hath not the power to make love groan:	s	If my spirit's eye can see, 	b
To say they err I dare not be so bold,	s	And deeper green is on the hill. 	b
Although I swear it to myself alone.	s	I looked out to see her there, 	b
And, to be sure that is not false I swear,	s	They all are held in me ; 	b
A thousand groans, but thinking on thy face,	s	And all seem glad their voice to hear ; 	b
One on another's neck, do witness bear	s	Wisdom, scorned, knows no relenting ; 	b
Thy black is fairest in my judgment's place.	s	A tear might flow, ay, many a tear, 	b
In nothing art thou black save in thy deeds,	s	And there in those wild bowers 	b
And thence this slander, as I think, proceeds.	s	No whisper, not to me ; 	b
Thine eyes I love, and they, as pitying me,	s	I could not sleep through that wild siege, 	b
Knowing thy heart torments me with disdain,	s	I know that I have done thee wrong, 	b
Have put on black and loving mourners be,	s	And mourned a love for ever flown. 	b
Looking with pretty ruth upon my pain.	s	Sank back again to childhood's day ; 	b
And truly not the morning sun of heaven	s	Its cheering smile to see, 	b
Better becomes the grey cheeks of the east,	s	That sin was purified by woe. 	b
Nor that full star that ushers in the even	s	Your worlds of solemn light, again, 	b
Doth half that glory to the sober west,	s	To us, in unimagined bloom, 	b
As those two mourning eyes become thy face:	s	And she springs up in haste to greet 	b
O, let it then as well beseem thy heart	s	And thou art near thy prime? 	b
Growing a bath and healthful remedy	s	It was a pleasant April day 	b
And suit thy pity like in every part.	s	So I knew that he was dying 	b
Then will I swear beauty herself is black	s	Watching the drizzly mist descend, 	b
And all they foul that thy complexion lack.	s	Descend like rain upon the heath. 	b
Beshrew that heart that makes my heart to groan	s	Its deadly mist o'er joys and cares. 	b
For that deep wound it gives my friend and me!	s	Held by the mountain men. 	b
If thou turn back, and my loud crying still.	s	Like bandit-knife was hung. 	b
But slave to slavery my sweet'st friend must be?	s	And what shall change that angel brow, 	b
And my next self thou harder hast engross'd:	s	To-day, I will seek not the shadowy region ; 	b
Of him, myself, and thee, I am forsaken;	s	Laid on the grass I lapsed away, 	b
A torment thrice threefold thus to be cross'd.	s	Blend with a song of troubled times. 	b
For I have sworn thee fair; more perjured eye,	s	To seize the falling rein. 	b
But then my friend's heart let my poor heart bail;	s	Thus thy first hour's course shall be : 	b
Whoe'er keeps me, let my heart be his guard;	s	With voice subdued and steady look, 	b
Thou canst not then use rigor in my gaol:	s	Spring grass grows green and fair ; 	b
And yet thou wilt; for I, being pent in thee,	s	Call Death yes Death he is mine own, 	b
What means the world to say it is not so?	s	To live in every sweetest thought ; 	b
So, now I have confess'd that he is thine,	s	And sweeter than a flute's reply 	b
And I myself am mortgaged to thy will,	s	Where royal corpses lay. 	b
Myself I'll forfeit, so that other mine	s	And there was eastern incense burnt, 	b
Thou wilt restore, to be my comfort still:	s	For sun, before they close, 	b
But thou wilt not, nor he will not be free,	s	In mercy launch one arrow more ; 	b
For thou art covetous and he is kind;	s	With sacred halos round it shed ? 	b
He learn'd but surety-like to write for me	s	But death has stolen our company, 	b
Under that bond that him as fast doth bind.	s	And words upon the breezes hung. 	b
The statute of thy beauty thou wilt take,	s	Its sufferings and its tears. 	b
Thou usurer, that put'st forth all to use,	s	' Bless it ! My gracious God ! ' I cried. 	b
Since first I saw you fresh, which yet are green.	s	Welcome at last, though once so drear. 	b
So him I lose through my unkind abuse.	s	Thus, at least, its mouldering corpse will nourish 	b
Him have I lost; thou hast both him and me:	s	Shall our feet forget the way ? 	b
He pays the whole, and yet am I not free.	s	Vainly would man divine or tell. 	b
Whoever hath her wish, thou hast thy 'Will,'	s	STRONG I stand, though I have borne 	b
To thee I send this written embassage,	s	Look how in sable gloom 	b
More than enough am I that vex thee still,	s	A darker wave. 	b
To thy sweet will making addition thus.	s	Glows o'er the graves of Elrington, 	b
Wilt thou, whose will is large and spacious,	s	It was about the middle night 	b
Not once vouchsafe to hide my will in thine?	s	So their fond hearts were free, 	b
Shall will in others seem right gracious,	s	The shallow wrecks of memories 	b
And in my will no fair acceptance shine?	s	Looks down on the descending sun ; 	b
The sea all water, yet receives rain still	s	Thou art my intimate delight, 	b
And in abundance addeth to his store;	s	Deep secrets of His Providence 	b
So thou, being rich in 'Will,' add to thy 'Will'	s	It pines in cold captivity, 	b
One will of mine, to make thy large 'Will' more.	s	One penance tender tears. 	b
Let no unkind, no fair beseechers kill;	s	HINDER me by no delay ! 	b
Think all but one, and me in that one 'Will.'	s	He dared not say me nay the hinges harshly turn. 	b
If thy soul check thee that I come so near,	s	Yonder they stand and watch the waves 	b
Swear to thy blind soul that I was thy 'Will,'	s	What have I now? The star that brightly 	b
So shalt thou feed on Death, that feeds on men,	s	Dry thine eyes, too ; 'tis vain to keep 	b
Thus far for love my love-suit, sweet, fulfil.	s	HOW CLEAR SHE SHINES 	b
'Will' will fulfil the treasure of thy love,	s	Now seems as nothing in the single cloud 	b
Ay, fill it full with wills, and my will one.	s	That laid my best affections low, 	b
In things of great receipt with ease we prove	s	That thou wouldst call to mind. 	b
Among a number one is reckon'd none:	s	And yet, a king, though Prudence well 	b
That heals the wound and cures not the disgrace:	s	My horse had strayed, I cannot say ; 	b
Though in thy stores' account I one must be;	s	Zamorna is this nobly done, 	b
For nothing hold me, so it please thee hold	s	But could the day seem dark to me 	b
That nothing me, a something sweet to thee:	s	Those tones were softer than the moan 	b
And then thou lovest me, for my name is 'Will.'	s	Has passed from summer's heaven divine, 	b
Thou blind fool, Love, what dost thou to mine eyes,	s	I ask for nothing further here 	b
That they behold, and see not what they see?	s	From the side of the wintry brae. 	b
They know what beauty is, see where it lies,	s	I should not be if that were gone 	b
Yet what the best is take the worst to be.	s	YES, holy be thy resting-place 	b
If eyes corrupt by over-partial looks	s	THROUGH the hours of yesternight 	b
Be anchor'd in the bay where all men ride,	s	She murmured with a sigh. 	b
Why of eyes' falsehood hast thou forged hooks,	s	And nations round are fearing, 	b
From hence your memory death cannot take,	s	So humbly by her side ; 	b
Why should my heart think that a several plot	s	That set on fire my heart, but froze upon my 	b
Which my heart knows the wide world's common place?	s	An icy glory caught mine eye, 	b
Or mine eyes seeing this, say this is not,	s	O come away ! The Norman door 	b
To put fair truth upon so foul a face?	s	And my glad heart bound wilder still. 	b
In things right true my heart and eyes have erred,	s	From his heart's fountain swell, 	b
And to this false plague are they now transferr'd.	s	My hour of rest had fleeted by, 	b
Since what he owes thee thou thyself dost pay.	s	Toss up the window's velvet veil, 	b
I do believe her, though I know she lies,	s	What is past can hurt no more ; 	b
That she might think me some untutor'd youth,	s	To sit within this Norman door, 	b
Unlearned in the world's false subtleties.	s	No : that I feel can never be ; 	b
Thus vainly thinking that she thinks me young,	s	* Angora's hills have heard their tread, 	b
Although she knows my days are past the best,	s	* Well, thou hast fought for many a year, 	b
Simply I credit her false speaking tongue:	s	Like youth, to my maturer eyes, 	b
On both sides thus is simple truth suppress'd.	s	She sees us, sister, now ; 	b
Yet be most proud of that which I compile,	s	And I have sat and watched the trees, 	b
O, love's best habit is in seeming trust,	s	Their glory-haloed crown to wear. 	b
And age in love loves not to have years told:	s	And merry words to whispers die, 	b
Therefore I lie with her and she with me,	s	Whose forms have troubled me, 	b
And in our faults by lies we flatter'd be.	s	The woods and fields and golden flowers 	b
O, call not me to justify the wrong	s	That we must bind thee down and clench thy 	b
That thy unkindness lays upon my heart;	s	Is welcome as a friend ; 	b
Wound me not with thine eye but with thy tongue;	s	Though earth and man were gone, 	b
Use power with power and slay me not by art.	s	False and foolish mortal know, 	b
Tell me thou lovest elsewhere, but in my sight,	s	I 've trod a dark and frightful way. 	b
Dear heart, forbear to glance thine eye aside:	s	As kindly as the good. 	b
What need'st thou wound with cunning when thy might	s	The pure blue heaven with clouds of gold ; 	b
Is more than my o'er-press'd defense can bide?	s	Though not for fear, though not for shame. 	b
Let me excuse thee: ah! my love well knows	s	Which shapeless figures on each piece 	b
Her pretty looks have been mine enemies,	s	Those eyes shall make my only day, 	b
And therefore from my face she turns my foes,	s	As long as thou, the solemn night, 	b
Yet do not so; but since I am near slain,	s	My outward sense is gone, my inward essence 	b
Kill me outright with looks and rid my pain.	s	And the crags where I wandered of old. 	b
Be wise as thou art cruel; do not press	s	Joins the mad world in all its scorn. 	b
My tongue-tied patience with too much disdain;	s	Bore his soul from earth away. 	b
Lest sorrow lend me words and words express	s	Then why lament that those we love 	b
The manner of my pity-wanting pain.	s	And wild birds bursting from their songless nest, 	b
If I might teach thee wit, better it were,	s	But yet it was a glorious sun, 	b
Though not to love, yet, love, to tell me so;	s	When, if my spirit's sky was full of flashes 	b
As testy sick men, when their deaths be near,	s	What my soul bore, my soul alone 	b
No news but health from their physicians know;	s	Have studied long their glance and feel 	b
For if I should despair, I should grow mad,	s	And all my prospect of relief 	b
And in my madness might speak ill of thee:	s	His heart is stirred through all its strings, 	b
Now this ill-wresting world is grown so bad,	s	And then a wakening from above ; 	b
Mad slanderers by mad ears believed be,	s	As it tossed against the heaven, 	b
That I may not be so, nor thou belied,	s	
Bear thine eyes straight, though thy proud heart go wide.	s	
In faith, I do not love thee with mine eyes,	s	
For they in thee a thousand errors note;	s	
But 'tis my heart that loves what they despise,	s	
Who in despite of view is pleased to dote;	s	
Nor are mine ears with thy tongue's tune delighted,	s	
Nor tender feeling, to base touches prone,	s	
Nor taste, nor smell, desire to be invited	s	
To any sensual feast with thee alone:	s	
But my five wits nor my five senses can	s	
Dissuade one foolish heart from serving thee,	s	
Who leaves unsway'd the likeness of a man,	s	
Thy proud hearts slave and vassal wretch to be:	s	
Only my plague thus far I count my gain,	s	
That she that makes me sin awards me pain.	s	
Love is my sin and thy dear virtue hate,	s	
Hate of my sin, grounded on sinful loving:	s	
O, but with mine compare thou thine own state,	s	
And thou shalt find it merits not reproving;	s	
Or, if it do, not from those lips of thine,	s	
That have profaned their scarlet ornaments	s	
And frantic-mad with evermore unrest;	s	
Robb'd others' beds' revenues of their rents.	s	
Be it lawful I love thee, as thou lovest those	s	
Whom thine eyes woo as mine importune thee:	s	
Root pity in thy heart, that when it grows	s	
Thy pity may deserve to pitied be.	s	
If thou dost seek to have what thou dost hide,	s	
By self-example mayst thou be denied!	s	
Lo! as a careful housewife runs to catch	s	
One of her feather'd creatures broke away,	s	
Whereto the judgment of my heart is tied?	s	
In pursuit of the thing she would have stay,	s	
Whilst her neglected child holds her in chase,	s	
Cries to catch her whose busy care is bent	s	
To follow that which flies before her face,	s	
Not prizing her poor infant's discontent;	s	
So runn'st thou after that which flies from thee,	s	
If that be fair whereon my false eyes dote,	s	
But if thou catch thy hope, turn back to me,	s	
And play the mother's part, kiss me, be kind:	s	
So will I pray that thou mayst have thy 'Will,'	s	
